time,hr,quality,roi_name,skin_ratio,motion,fps,hr_method,hr_peak,hr_fft
17:48:02,94.0,62.0,peak,0.974,8.6,30.2,peak,94.8,85.3
17:48:03,94.2,61.0,p60f40,0.972,3.5,30.2,p60f40,92.5,85.5
17:48:03,94.2,62.0,p60f40,0.939,0.0,30.2,p60f40,92.9,85.2
17:48:03,94.1,72.0,p60f40,0.943,1.8,28.6,p60f40,90.1,86.7
17:48:03,93.9,69.0,p60f40,0.953,1.6,28.6,p60f40,89.2,88.3
17:48:04,93.8,64.0,p60f40,0.973,0.0,28.6,p60f40,90.1,88.2
17:48:04,93.6,65.0,p60f40,0.976,1.7,28.6,p60f40,94.3,88.8
17:48:04,93.4,62.0,p60f40,0.978,1.6,31.0,p60f40,94.8,89.1
17:48:05,93.3,62.0,p60f40,0.985,0.0,31.0,p60f40,94.8,89.6
17:48:05,93.1,68.0,p60f40,0.979,1.8,31.0,p60f40,91.3,90.0
17:48:05,93.0,70.0,p60f40,0.973,1.6,30.3,p60f40,92.7,89.5
17:48:05,92.9,62.0,p60f40,0.971,0.0,30.3,p60f40,90.1,89.6
17:48:06,92.8,55.0,peak,0.974,1.5,30.3,peak,90.1,68.3
17:48:06,92.7,60.0,peak,0.964,1.9,30.3,peak,90.1,68.6
17:48:06,92.6,57.0,peak,0.966,0.0,29.8,peak,90.1,69.1
17:48:06,92.4,63.0,peak,0.966,1.9,29.8,peak,90.1,69.6
17:48:07,92.3,63.0,peak,0.97,1.7,29.8,peak,93.6,70.2
17:48:07,92.2,63.0,peak,0.979,0.0,29.8,peak,91.1,71.2
17:48:07,92.0,56.0,peak,0.974,1.6,28.3,peak,96.2,72.5
17:48:07,92.0,56.0,peak,0.975,2.6,28.3,peak,93.6,72.9
17:48:08,92.1,57.0,peak,0.98,0.0,28.3,peak,106.0,73.3
17:48:08,92.2,58.0,peak,0.968,1.5,28.3,peak,96.2,73.8
17:48:08,92.3,58.0,peak,0.979,2.5,31.4,peak,96.2,73.8
17:48:09,92.5,63.0,peak,0.983,0.0,31.4,peak,94.7,73.8
17:48:09,92.6,61.0,peak,0.974,2.4,31.4,peak,96.2,74.4
17:48:09,92.8,60.0,peak,0.965,1.5,31.4,peak,99.0,55.9
17:48:09,93.0,60.0,peak,0.965,0.0,28.8,peak,99.0,54.6
17:48:10,93.1,68.0,peak,0.96,2.2,28.8,peak,90.3,54.4
17:48:10,93.3,59.0,peak,0.957,2.9,28.8,peak,83.8,54.7
17:48:10,93.5,58.0,peak,0.962,0.0,30.9,peak,96.2,55.3
17:48:10,93.6,51.0,peak,0.956,3.6,30.9,peak,108.3,56.5
17:48:11,93.8,51.0,peak,0.964,1.7,30.9,peak,75.9,59.3
17:48:11,93.9,50.0,peak,0.976,0.0,30.9,peak,108.3,60.2
17:48:11,94.1,53.0,peak,0.977,2.0,29.9,peak,108.3,61.0
17:48:11,94.2,68.0,peak,0.99,2.4,29.9,peak,114.3,61.5
17:48:12,94.4,56.0,peak,0.987,0.0,29.9,peak,90.5,61.9
17:48:12,94.5,58.0,peak,0.989,2.5,29.9,peak,97.6,62.4
17:48:12,94.7,61.0,peak,0.983,1.7,29.7,peak,93.3,64.7
17:48:13,94.9,80.0,peak,0.982,0.0,29.7,peak,93.3,65.1
17:48:13,94.8,52.0,p60f40,0.986,1.5,29.7,p60f40,60.0,65.1
17:48:13,94.7,55.0,p60f40,0.958,2.2,29.7,p60f40,58.6,65.0
17:48:13,94.5,56.0,p60f40,0.962,0.0,30.0,p60f40,58.6,64.5
17:48:14,94.3,67.0,p60f40,0.957,1.7,30.0,p60f40,58.6,64.4
17:48:14,94.2,70.0,p60f40,0.324,1.3,30.0,p60f40,58.0,62.8
17:48:14,94.0,66.0,p60f40,0.556,0.0,30.0,p60f40,58.6,61.9
17:48:14,93.9,58.0,p60f40,0.659,2.1,29.4,p60f40,60.0,60.8
17:48:15,93.7,67.0,p60f40,0.776,2.1,29.4,p60f40,60.0,60.3
17:48:15,93.6,67.0,p60f40,0.747,0.0,29.4,p60f40,60.0,60.0
17:48:15,93.4,56.0,p60f40,0.777,2.1,29.4,p60f40,64.4,59.9
17:48:15,93.2,56.0,p60f40,0.836,2.4,30.7,p60f40,64.4,59.9
17:48:16,93.1,69.0,p60f40,0.724,0.0,30.7,p60f40,63.0,58.8
17:48:16,92.9,63.0,p60f40,0.757,2.6,30.7,p60f40,63.5,58.3
17:48:16,92.8,73.0,p60f40,0.795,2.4,30.5,p60f40,62.5,57.6
17:48:17,92.6,74.0,p60f40,0.819,0.0,30.5,p60f40,62.7,58.4
17:48:17,92.4,72.0,p60f40,0.846,2.0,30.5,p60f40,63.0,59.3
17:48:17,92.3,72.0,p60f40,0.814,2.1,30.5,p60f40,62.5,62.4
17:48:17,92.1,70.0,p60f40,0.949,0.0,29.9,p60f40,63.5,64.0
17:48:18,92.0,73.0,p60f40,0.954,2.3,29.9,p60f40,63.0,64.6
17:48:18,91.8,59.0,p60f40,0.95,1.9,29.9,p60f40,65.0,64.7
17:48:18,91.6,59.0,p60f40,0.843,0.0,29.9,p60f40,65.0,64.5
17:48:18,91.5,71.0,p60f40,0.881,1.8,30.0,p60f40,64.6,65.1
17:48:19,91.3,75.0,p60f40,0.849,3.8,30.0,p60f40,66.0,64.0
17:48:19,91.2,72.0,p60f40,0.88,0.0,30.0,p60f40,68.6,63.6
17:48:19,91.0,67.0,p60f40,0.884,1.9,30.0,p60f40,68.6,62.3
17:48:19,90.8,70.0,p60f40,0.852,3.7,29.9,p60f40,68.6,60.7
17:48:20,90.7,66.0,peak,0.89,0.0,29.9,peak,71.4,59.5
17:48:20,90.5,60.0,peak,0.873,3.1,29.9,peak,74.3,58.3
17:48:20,90.4,60.0,peak,0.836,2.3,30.0,peak,74.3,57.7
17:48:21,90.2,60.0,peak,0.844,0.0,30.0,peak,74.3,56.8
17:48:21,90.0,69.0,peak,0.846,2.0,30.0,peak,68.6,56.3
17:48:21,89.9,62.0,peak,0.851,2.0,30.0,peak,71.6,56.3
17:48:21,89.7,55.0,peak,0.857,0.0,29.6,peak,79.3,56.5
17:48:22,89.5,53.0,peak,0.884,2.4,29.6,peak,80.4,56.2
17:48:22,89.4,55.0,peak,0.886,1.9,29.6,peak,85.1,57.1
17:48:22,89.2,54.0,peak,0.916,0.0,29.6,peak,89.9,58.5
17:48:22,89.1,54.0,peak,0.983,14.5,30.1,peak,89.9,59.9
17:48:23,88.9,58.0,peak,0.971,2.0,30.1,peak,90.1,61.7
17:48:23,89.0,60.0,peak,0.968,0.0,30.1,peak,90.3,62.1
17:48:23,89.0,60.0,peak,0.965,2.0,30.1,peak,90.3,62.9
17:48:23,89.1,60.0,peak,0.961,2.0,29.8,peak,90.3,62.9
17:48:24,89.2,60.0,peak,0.967,2.6,29.8,peak,90.3,62.9
17:48:24,89.2,59.0,peak,0.965,2.2,29.8,peak,89.9,62.9
17:48:24,89.3,63.0,peak,0.965,1.8,29.8,peak,92.0,63.6
17:48:25,89.3,60.0,peak,0.967,0.0,28.8,peak,91.7,64.0
17:48:25,89.4,62.0,peak,0.968,1.9,28.8,peak,93.7,64.2
17:48:25,89.5,61.0,peak,0.963,2.1,28.8,peak,99.4,64.4
17:48:25,89.7,64.0,peak,0.96,0.0,31.0,peak,96.5,64.9
17:48:26,89.8,58.0,peak,0.961,2.2,31.0,peak,91.7,81.6
17:48:26,90.0,64.0,peak,0.958,1.8,31.0,peak,93.7,81.3
17:48:26,90.1,61.0,peak,0.966,0.0,31.0,peak,96.5,80.4
17:48:26,90.3,57.0,peak,0.967,2.1,30.0,peak,93.7,79.5
17:48:27,90.4,65.0,peak,0.962,2.7,30.0,peak,91.7,78.5
17:48:27,90.6,59.0,peak,0.958,0.0,30.0,peak,91.7,77.6
17:48:27,90.7,56.0,peak,0.953,1.9,30.0,peak,93.7,77.3
17:48:28,90.9,64.0,peak,0.982,2.7,29.8,peak,104.7,77.1
17:48:28,91.1,49.0,peak,0.977,3.0,29.8,peak,103.5,77.5
17:48:28,91.2,56.0,peak,0.984,1.7,29.8,peak,98.3,78.3
17:48:28,91.4,57.0,peak,0.985,1.6,29.8,peak,93.7,78.6
17:48:29,91.5,63.0,p60f40,0.978,1.7,30.1,p60f40,83.5,78.9
17:48:29,91.6,69.0,p60f40,0.979,3.3,30.1,p60f40,83.5,80.3
17:48:29,91.8,71.0,p60f40,0.979,3.5,30.1,p60f40,80.2,81.7
17:48:29,91.6,60.0,p60f40,0.981,0.0,30.1,p60f40,76.6,83.1
17:48:30,91.4,59.0,p60f40,0.937,4.0,29.9,p60f40,76.1,83.8
17:48:30,91.3,60.0,peak,0.963,3.5,29.9,peak,73.0,57.6
17:48:30,91.1,66.0,peak,0.98,0.0,29.9,peak,79.6,57.6
17:48:30,90.9,59.0,peak,0.97,2.2,29.8,peak,73.0,57.7
17:48:31,90.8,59.0,peak,0.98,1.6,29.8,peak,73.0,58.2
17:48:31,90.6,66.0,peak,0.966,0.0,29.8,peak,74.2,58.7
17:48:31,90.5,63.0,peak,0.981,6.4,29.8,peak,77.2,59.5
17:48:32,90.3,57.0,peak,0.981,2.5,30.1,peak,73.6,59.6
17:48:32,90.1,62.0,peak,0.977,0.0,30.1,peak,78.6,60.0
17:48:32,90.0,61.0,peak,0.951,2.8,30.1,peak,74.2,59.8
17:48:32,89.8,61.0,peak,0.972,3.1,30.1,peak,80.2,59.3
17:48:33,89.7,67.0,peak,0.975,0.0,29.8,peak,77.2,58.6
17:48:33,89.5,65.0,peak,0.941,6.4,29.8,peak,73.0,56.1
17:48:33,89.3,70.0,peak,0.983,2.3,29.8,peak,75.2,55.4
17:48:33,89.2,65.0,peak,0.972,0.0,29.8,peak,75.4,55.1
17:48:34,89.0,69.0,peak,0.981,2.5,30.0,peak,74.1,54.9
17:48:34,88.9,49.0,peak,0.948,6.0,30.0,peak,98.2,54.9
17:48:34,88.7,49.0,peak,0.972,0.0,30.0,peak,98.8,54.8
17:48:34,88.5,54.0,peak,0.965,3.4,30.0,peak,104.2,54.8
17:48:35,88.7,58.0,peak,0.963,1.6,29.5,peak,103.8,55.3
17:48:35,88.9,58.0,peak,0.979,0.0,29.5,peak,100.5,56.7
17:48:35,89.0,59.0,peak,0.976,1.6,29.5,peak,104.2,57.6
17:48:36,89.2,61.0,peak,0.977,1.6,29.5,peak,104.2,57.6
17:48:36,89.4,69.0,peak,0.979,0.0,29.5,peak,104.2,58.1
17:48:36,89.5,68.0,peak,0.976,1.7,29.5,peak,106.2,58.4
17:48:36,89.7,61.0,peak,0.973,1.6,29.5,peak,102.4,58.8
17:48:37,89.8,69.0,peak,0.972,0.0,30.7,peak,104.2,59.0
17:48:37,90.0,55.0,peak,0.966,1.7,30.7,peak,89.7,59.6
17:48:37,90.1,62.0,peak,0.973,1.8,30.7,peak,98.8,60.0
17:48:37,90.3,62.0,peak,0.971,0.0,30.7,peak,98.8,60.2
17:48:38,90.5,55.0,peak,0.973,1.9,30.1,peak,91.5,60.7
17:48:38,90.6,52.0,peak,0.96,2.1,30.1,peak,91.5,61.3
17:48:38,90.8,66.0,peak,0.949,0.0,30.1,peak,104.2,62.2
17:48:38,91.0,65.0,peak,0.943,1.7,30.1,peak,104.2,62.8
17:48:39,91.1,59.0,peak,0.934,1.7,29.6,peak,102.4,63.8
17:48:39,91.3,62.0,peak,0.935,3.6,29.6,peak,106.2,64.7
17:48:39,91.4,59.0,peak,0.938,2.7,29.6,peak,94.5,65.8
17:48:40,91.6,61.0,peak,0.944,2.9,29.6,peak,109.8,66.5
17:48:40,91.8,65.0,peak,0.96,0.0,30.2,peak,104.2,68.0
17:48:40,91.9,60.0,peak,0.966,2.3,30.2,peak,85.1,72.4
17:48:40,92.1,58.0,peak,0.962,3.5,30.2,peak,83.6,75.3
17:48:41,92.2,60.0,peak,0.947,0.0,30.2,peak,85.0,75.9
17:48:41,92.4,53.0,peak,0.973,3.8,29.7,peak,106.2,76.0
17:48:41,92.2,56.0,p60f40,0.955,3.9,29.7,p60f40,82.2,75.7
17:48:41,92.0,56.0,peak,0.951,0.0,29.7,peak,82.2,56.4
17:48:42,91.9,55.0,peak,0.954,2.2,29.7,peak,82.2,54.8
17:48:42,91.7,58.0,peak,0.953,1.8,29.9,peak,82.2,54.0
17:48:42,91.5,67.0,peak,0.958,0.0,29.9,peak,78.7,57.4
17:48:42,91.4,67.0,peak,0.948,3.8,29.9,peak,78.7,58.0
17:48:43,91.2,65.0,peak,0.948,3.3,29.9,peak,73.1,58.0
17:48:43,91.1,67.0,peak,0.966,0.0,29.9,peak,68.2,57.5
17:48:43,90.9,67.0,peak,0.97,3.2,29.9,peak,74.6,57.3
17:48:44,90.7,57.0,peak,0.986,2.9,29.9,peak,80.4,57.4
17:48:44,90.6,54.0,peak,0.992,0.0,30.1,peak,78.7,57.3
17:48:44,90.4,63.0,peak,0.99,1.6,30.1,peak,70.4,57.3
17:48:44,90.3,62.0,peak,0.988,1.7,30.1,peak,69.3,57.2
17:48:45,90.1,47.0,peak,0.987,0.0,30.1,peak,115.0,57.2
17:48:45,89.9,55.0,peak,0.99,1.6,29.8,peak,70.4,57.2
17:48:45,89.8,55.0,peak,0.989,1.6,29.8,peak,114.7,57.1
17:48:45,89.6,54.0,peak,0.991,1.6,29.8,peak,118.1,53.6
17:48:46,89.8,54.0,peak,0.99,1.7,29.8,peak,118.1,53.7
17:48:46,89.9,73.0,peak,0.99,2.8,29.9,peak,118.1,53.8
17:48:46,90.1,50.0,peak,0.992,0.0,29.9,peak,108.8,53.9
17:48:46,90.3,54.0,peak,0.994,2.2,29.9,peak,76.7,57.1
17:48:47,90.4,53.0,peak,0.988,2.0,29.9,peak,100.4,57.1
17:48:47,90.6,57.0,peak,0.982,1.6,29.7,peak,76.3,57.1
17:48:47,90.7,47.0,peak,0.977,1.5,29.7,peak,108.8,57.2
17:48:48,90.9,57.0,peak,0.974,1.7,29.7,peak,75.9,57.3
17:48:48,90.7,54.0,peak,0.962,0.0,30.9,peak,74.0,57.3
17:48:48,90.6,55.0,peak,0.953,1.8,30.9,peak,76.2,57.3
17:48:48,90.4,54.0,peak,0.956,2.1,30.9,peak,75.0,57.3
17:48:49,90.3,52.0,peak,0.947,0.0,30.9,peak,74.0,57.4
17:48:49,90.1,46.0,peak,0.94,3.7,29.8,peak,81.3,57.3
